count_by_store_id,avg_subtotal_by_store_id,avg_time_by_store_id
0,0.0,0.0
0,0.0,1957.0000000000002
0,0.0,2367.0
1,3760.0,2751.3333333333335
2,2500.0,2811.75
0,0.0,2944.4
0,0.0,2905.0
0,0.0,3174.0
1,2240.0,2559.5
0,0.0,1544.0
0,0.0,2307.0
0,0.0,2425.0
1,1495.0,2225.5
0,0.0,2402.5
0,0.0,2359.0
0,0.0,2580.0
0,0.0,0.0
0,0.0,2137.0
1,4385.0,3656.5
0,0.0,0.0
0,0.0,1801.0
0,0.0,2193.5
1,2440.0,2467.6666666666665
0,0.0,2765.3333333333335
0,0.0,2588.6666666666665
0,0.0,0.0
0,0.0,0.0
0,0.0,3504.0
1,1395.0,2868.0
0,0.0,2983.3333333333335
0,0.0,3247.6666666666665
0,0.0,3380.0
1,1445.0,2824.0
0,0.0,2445.5
0,0.0,2230.5
1,2200.0,2569.6
1,1145.0,2745.5
0,0.0,2804.714285714286
0,0.0,3345.0
0,0.0,3038.0
1,1700.0,3120.0
0,0.0,3161.25
0,0.0,3226.5
0,0.0,3156.75
1,2890.0,2974.8
0,0.0,3114.75
0,0.0,3145.2
0,0.0,3591.0
0,0.0,3539.2
0,0.0,2092.0
0,0.0,1870.0
1,2395.0,2287.6666666666665
0,0.0,3505.0
0,0.0,0.0
1,1944.0,2952.0
2,2032.0,2809.5
0,0.0,2871.0
0,0.0,2822.75
0,0.0,2575.2
0,0.0,2519.5
0,0.0,2787.5
0,0.0,5866.5
0,0.0,6687.0
0,0.0,3537.0
0,0.0,3543.0
1,495.0,3367.25
0,0.0,2813.25
0,0.0,2843.25
0,0.0,2806.0
0,0.0,3157.6
0,0.0,5700.0
0,0.0,3722.0000000000005
0,0.0,3969.0
1,7210.0,3600.0
0,0.0,3367.0
0,0.0,3709.25
0,0.0,3660.4
0,0.0,3173.4
0,0.0,3427.0
0,0.0,2562.0
0,0.0,2211.0
0,0.0,2294.0
1,2070.0,2165.25
0,0.0,2133.6
0,0.0,1927.0
0,0.0,2570.0
0,0.0,2514.6
1,1445.0,3365.5
0,0.0,3915.0
0,0.0,3739.25
1,1590.0,3829.2
2,1740.0,3664.6666666666665
0,0.0,3427.0
0,0.0,3005.75
0,0.0,2135.5
1,5225.0,2076.6666666666665
0,0.0,2596.5
0,0.0,1973.0000000000002
0,0.0,1817.0
0,0.0,2329.0
0,0.0,2802.6666666666665
0,0.0,2703.75
0,0.0,2684.4
0,0.0,2861.25
0,0.0,2579.5
0,0.0,2826.25
0,0.0,2731.25
1,1399.0,2600.4
2,4114.5,2561.8333333333335
3,3559.6666666666665,2480.285714285714
0,0.0,2463.285714285714
0,0.0,2434.4285714285716
1,2685.0,2688.375
2,1967.5,2717.0
0,0.0,2688.5
1,1350.0,2574.4
0,0.0,2616.6
1,1720.0,2583.4
1,4095.0,2702.2
0,0.0,2650.777777777778
0,0.0,2568.8
0,0.0,2612.5
0,0.0,2383.625
0,0.0,0.0
0,0.0,4444.0
0,0.0,3633.0
0,0.0,3889.3333333333335
0,0.0,4084.3333333333335
1,5675.0,4362.666666666667
0,0.0,4190.333333333333
0,0.0,3798.6666666666674
0,0.0,2255.0
0,0.0,3269.0
1,1195.0,3048.5
0,0.0,2755.6666666666665
0,0.0,2555.6666666666665
0,0.0,0.0
0,0.0,4096.0
0,0.0,4855.0
0,0.0,1648.0
0,0.0,1931.0000000000002
0,0.0,0.0
1,2095.0,1356.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,2650.0,3209.0
0,0.0,0.0
0,0.0,1489.0
1,1500.0,2165.5
0,0.0,3323.0
0,0.0,1637.0
1,1645.0,1336.5
0,0.0,1204.5
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2569.0
0,0.0,2592.0
0,0.0,3782.0000000000005
0,0.0,1956.0000000000002
0,0.0,2178.0
0,0.0,0.0
1,2095.0,1839.0000000000002
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3111.0
1,1600.0,2860.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2498.0
0,0.0,2471.5
0,0.0,2256.6666666666665
0,0.0,2303.5
1,2190.0,3230.5
0,0.0,3295.0
0,0.0,4468.0
0,0.0,0.0
0,0.0,2451.0
0,0.0,0.0
0,0.0,2342.0
0,0.0,0.0
0,0.0,6593.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2133.0
0,0.0,0.0
0,0.0,0.0
1,2260.0,4996.0
0,0.0,5023.0
0,0.0,0.0
0,0.0,5266.0
0,0.0,0.0
0,0.0,2418.0
0,0.0,2177.5
0,0.0,2886.0000000000005
0,0.0,2631.3333333333335
0,0.0,4829.0
0,0.0,5492.0
0,0.0,5401.0
0,0.0,3777.0
0,0.0,3297.6666666666665
0,0.0,3469.5
0,0.0,3661.5
0,0.0,5070.5
0,0.0,5076.333333333333
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3572.0
0,0.0,0.0
0,0.0,0.0
0,0.0,1735.0
0,0.0,0.0
0,0.0,2940.0
0,0.0,2980.0
0,0.0,2599.0
0,0.0,0.0
0,0.0,2684.0
0,0.0,0.0
1,2147.0,2382.0
0,0.0,2522.0
0,0.0,0.0
0,0.0,2348.0
0,0.0,2557.0
1,1547.0,2628.6666666666665
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,1105.0
0,0.0,3072.0
0,0.0,2382.0
0,0.0,2444.0
0,0.0,2599.3333333333335
0,0.0,2526.3333333333335
0,0.0,0.0
0,0.0,2159.0
0,0.0,1858.5
0,0.0,1689.0
0,0.0,5990.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3319.0
0,0.0,0.0
0,0.0,2279.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2129.0
0,0.0,0.0
1,3840.0,1881.0000000000002
1,5501.0,2459.5
0,0.0,2378.0
0,0.0,2459.0
0,0.0,2432.0
0,0.0,2525.0
0,0.0,1467.0
0,0.0,0.0
0,0.0,2338.0
1,4300.0,3812.0
2,3295.0,3847.3333333333335
0,0.0,4503.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3583.0
0,0.0,2484.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2656.0
0,0.0,2815.5
0,0.0,0.0
0,0.0,2519.0
0,0.0,0.0
1,5185.0,1969.0000000000002
0,0.0,2260.0
0,0.0,0.0
0,0.0,3915.0000000000005
0,0.0,3521.0
0,0.0,3600.0
1,5290.0,3512.5
0,0.0,0.0
0,0.0,2397.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,2267.0,2152.0
0,0.0,0.0
0,0.0,3180.0
0,0.0,0.0
0,0.0,6229.0
0,0.0,2845.0
0,0.0,0.0
0,0.0,8004.000000000001
0,0.0,0.0
1,1525.0,3154.0
0,0.0,3853.5
0,0.0,0.0
0,0.0,0.0
0,0.0,4990.0
1,1067.0,4022.0
0,0.0,0.0
0,0.0,0.0
1,2380.0,4094.0000000000005
0,0.0,0.0
0,0.0,2653.0
0,0.0,3214.0
0,0.0,0.0
0,0.0,0.0
0,0.0,5974.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,2550.0,5245.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2004.0000000000002
0,0.0,1602.0
0,0.0,2686.5
0,0.0,0.0
0,0.0,1840.0000000000002
0,0.0,2464.0
0,0.0,0.0
0,0.0,1473.0
0,0.0,0.0
0,0.0,3709.0000000000005
0,0.0,3207.0
0,0.0,3034.0
0,0.0,2516.0
0,0.0,2510.0
0,0.0,2729.0
0,0.0,0.0
0,0.0,3187.0
0,0.0,2959.0
0,0.0,3739.3333333333335
0,0.0,3757.0000000000005
0,0.0,4528.0
0,0.0,3296.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2880.0
0,0.0,2767.0
1,2690.0,3884.3333333333335
0,0.0,4522.666666666667
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,5022.0
0,0.0,0.0
0,0.0,3291.0
0,0.0,2258.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2890.0
0,0.0,0.0
0,0.0,2275.0
0,0.0,0.0
0,0.0,0.0
0,0.0,1136.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,4205.0,2905.0
0,0.0,0.0
0,0.0,2695.0
0,0.0,0.0
0,0.0,0.0
1,999.0,2625.0
2,974.0,2288.5
1,899.0,1827.0
1,2797.0,1787.25
0,0.0,0.0
0,0.0,1369.0
0,0.0,1400.0
1,2066.0,1648.3333333333333
1,749.0,1538.25
0,0.0,1555.0
0,0.0,1623.75
1,1898.0,1477.8
0,0.0,2483.0
1,1866.0,1333.0
2,1382.5,1918.0
1,924.0,1688.6666666666667
1,2048.0,1741.5
1,1748.0,2144.4
0,0.0,1998.5
1,2066.0,1955.5714285714287
2,1532.5,1929.875
3,2536.6666666666665,1947.0
4,2339.5,1897.6
4,2559.75,1835.0
5,2429.2,1777.8
3,2517.0,1948.3
3,2417.0,1915.8181818181818
4,2077.25,1858.5
1,849.0,1850.0833333333333
0,0.0,0.0
1,2452.0,1852.0000000000002
1,1183.0,1984.0
0,0.0,0.0
0,0.0,1859.0000000000002
0,0.0,0.0
1,1183.0,1239.0
0,0.0,1801.5
0,0.0,1516.0
1,1049.0,1300.0
0,0.0,1147.0
1,2398.0,1261.0
0,0.0,1350.75
1,1998.0,1496.4
0,0.0,2220.0
1,2897.0,1909.6666666666667
0,0.0,0.0
0,0.0,0.0
0,0.0,2268.0
1,899.0,1838.5
2,1323.5,1707.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3257.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2072.0
1,1907.0,2072.5
0,0.0,0.0
1,2482.0,2537.0
0,0.0,2980.0
0,0.0,2520.6666666666665
0,0.0,0.0
0,0.0,0.0
0,0.0,6259.0
0,0.0,4557.0
1,1258.0,4144.5
0,0.0,2932.5
0,0.0,4103.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2704.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,1318.0
0,0.0,1693.0
0,0.0,1920.5
0,0.0,1605.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4097.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2594.0
0,0.0,2296.5
0,0.0,3218.0
0,0.0,2661.0
0,0.0,2503.5
0,0.0,2707.3333333333335
0,0.0,2790.0
0,0.0,2696.0
0,0.0,0.0
0,0.0,2827.0
0,0.0,0.0
1,4385.0,5227.0
0,0.0,3927.0
0,0.0,4030.3333333333335
0,0.0,3388.0
0,0.0,3639.5
0,0.0,5711.0
0,0.0,3899.0000000000005
0,0.0,3402.0
0,0.0,3481.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2840.0
0,0.0,0.0
0,0.0,2255.0
0,0.0,2403.0
0,0.0,2130.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3819.0000000000005
0,0.0,0.0
0,0.0,4922.0
0,0.0,3448.5
0,0.0,0.0
1,4300.0,3914.0000000000005
0,0.0,0.0
0,0.0,2657.0
0,0.0,0.0
1,1184.0,1950.0000000000002
0,0.0,2193.5
0,0.0,0.0
0,0.0,1839.0000000000002
0,0.0,1156.0
0,0.0,0.0
1,496.0,2105.0
0,0.0,0.0
0,0.0,4587.0
0,0.0,5517.5
0,0.0,3716.0000000000005
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,3690.0000000000005
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
1,4675.0,1882.0000000000002
0,0.0,2160.0
0,0.0,2120.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2486.0
0,0.0,0.0
0,0.0,2913.0
1,1495.0,2683.0
0,0.0,2432.6666666666665
0,0.0,3273.0
0,0.0,3397.4
0,0.0,3296.0
0,0.0,3561.0
0,0.0,3655.0
1,2990.0,3598.6666666666665
2,3225.0,3588.25
3,3261.6666666666665,3635.8
0,0.0,3319.0
0,0.0,3445.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2647.0
1,3585.0,2847.5
0,0.0,3364.0
0,0.0,2970.3333333333335
1,5970.0,2785.75
0,0.0,2389.0
1,4140.0,2739.5
0,0.0,3063.0
1,6775.0,3231.6666666666665
0,0.0,3150.0
0,0.0,2879.0
0,0.0,2899.5
0,0.0,2781.0
1,1295.0,2700.5
0,0.0,2873.5
1,10570.0,3445.0
0,0.0,0.0
0,0.0,3707.0000000000005
0,0.0,3010.0
0,0.0,2491.0
0,0.0,2646.3333333333335
0,0.0,2517.75
0,0.0,2478.0
1,2462.0,2585.3333333333335
0,0.0,2619.1666666666665
1,2990.0,2809.5714285714284
0,0.0,3559.6666666666665
0,0.0,4071.3333333333335
0,0.0,4918.0
0,0.0,2470.0
0,0.0,2860.0
0,0.0,0.0
0,0.0,2274.0
0,0.0,5197.0
1,725.0,4215.333333333333
0,0.0,4638.0
0,0.0,2454.3333333333335
0,0.0,2481.0
0,0.0,3864.0000000000005
0,0.0,3224.0
1,3941.0,2966.5
2,5733.0,2807.6666666666665
0,0.0,2643.5
1,4433.0,2947.0
0,0.0,3042.6
0,0.0,3038.0
0,0.0,3090.5
1,2487.0,2996.4
2,1643.5,2709.6666666666665
2,762.5,2675.714285714286
3,753.6666666666666,2635.625
0,0.0,2588.1111111111113
0,0.0,2284.714285714286
0,0.0,2648.25
1,875.0,3315.3333333333335
0,0.0,4372.0
0,0.0,0.0
0,0.0,2419.0
0,0.0,2675.5
0,0.0,2345.3333333333335
0,0.0,1941.0
0,0.0,3300.5
0,0.0,4000.5
0,0.0,3494.3333333333335
0,0.0,3147.25
0,0.0,2963.25
1,737.0,3872.0
0,0.0,4173.8
1,3523.0,4378.8
1,4331.0,4087.5
1,1474.0,3910.8571428571427
0,0.0,4063.5714285714284
0,0.0,3356.8
0,0.0,3160.2
1,802.0,3515.6666666666665
0,0.0,4258.75
0,0.0,3511.0
1,2320.0,3590.6
0,0.0,6462.0
0,0.0,0.0
0,0.0,3052.0
0,0.0,2693.0
0,0.0,2515.0
0,0.0,2530.0
0,0.0,2822.0
0,0.0,1785.0
0,0.0,3841.0000000000005
0,0.0,3046.5
1,2120.0,2930.6666666666665
0,0.0,2648.25
1,1774.0,2613.6
2,3491.0,2844.6666666666665
0,0.0,2634.4
0,0.0,4099.0
0,0.0,3370.5
1,1200.0,3249.0
0,0.0,3116.0
0,0.0,2675.3333333333335
0,0.0,2991.0
0,0.0,2985.0
0,0.0,2555.5
0,0.0,2606.3333333333335
1,5135.0,2596.75
2,3642.0,2670.6
0,0.0,2637.25
0,0.0,2812.8
0,0.0,5010.0
0,0.0,2780.0
0,0.0,2430.5
0,0.0,3015.3333333333335
1,1002.0,3425.75
0,0.0,3384.0
0,0.0,4128.0
1,1599.0,4280.0
0,0.0,4218.0
0,0.0,3566.6666666666665
0,0.0,3940.5
1,1900.0,4219.0
0,0.0,0.0
0,0.0,2293.0
1,2005.0,3400.5
0,0.0,0.0
0,0.0,1293.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2759.0
0,0.0,2093.0
0,0.0,3388.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2058.0
0,0.0,0.0
0,0.0,1750.0
1,1317.0,2218.0
1,2117.0,2913.0
0,0.0,0.0
0,0.0,2663.0
0,0.0,0.0
0,0.0,0.0
0,0.0,2115.0
0,0.0,3176.0
0,0.0,0.0
0,0.0,1966.0000000000002
1,2265.0,2384.5
0,0.0,2706.5
0,0.0,0.0
0,0.0,3593.0
0,0.0,0.0
0,0.0,1236.0
0,0.0,2569.0
0,0.0,2506.0
1,2745.0,2757.5
0,0.0,2824.5
0,0.0,2791.0
1,1095.0,2989.3333333333335
2,1245.0,2975.3333333333335
0,0.0,2967.5
0,0.0,0.0
0,0.0,0.0
0,0.0,8125.000000000001
0,0.0,0.0
0,0.0,0.0
1,1095.0,2853.0
0,0.0,0.0
0,0.0,3915.0000000000005
0,0.0,3376.0
0,0.0,0.0
0,0.0,3274.0
1,1109.0,3387.5
0,0.0,0.0
0,0.0,1591.0
0,0.0,1790.0
1,900.0,2229.6666666666665
1,3447.0,2214.75
0,0.0,0.0
0,0.0,2436.0
0,0.0,2016.5
0,0.0,3123.3333333333335
0,0.0,0.0
0,0.0,1197.0
0,0.0,2265.0
0,0.0,2769.3333333333335
0,0.0,3010.0
1,1090.0,3306.0
0,0.0,0.0
0,0.0,3255.0
0,0.0,2409.0
0,0.0,4845.0
0,0.0,2630.0
0,0.0,0.0
0,0.0,0.0
1,2530.0,3253.0
0,0.0,2809.0
0,0.0,3562.0
0,0.0,1706.0
0,0.0,1952.5
0,0.0,0.0
1,890.0,5573.0
0,0.0,5222.0
1,1840.0,4532.0
0,0.0,2550.5
0,0.0,1933.0000000000002
0,0.0,3396.0
0,0.0,3990.0
0,0.0,0.0
0,0.0,3752.0000000000005
1,1665.0,2717.0
1,710.0,2925.3333333333335
2,1357.5,2980.5
0,0.0,2649.5
0,0.0,2910.4
0,0.0,2822.3333333333335
0,0.0,2824.0
0,0.0,2983.0
0,0.0,2731.0
1,1420.0,2754.6666666666665
0,0.0,0.0
0,0.0,1294.0
0,0.0,2582.0
1,1100.0,3348.6666666666665
0,0.0,3658.25
0,0.0,4106.333333333333
0,0.0,6229.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,0.0
0,0.0,4556.0
1,3900.0,3159.5
2,5612.5,2866.0
3,5108.333333333333,2799.0
4,5481.25,2561.4
5,4685.0,2536.3333333333335
1,3600.0,2395.285714285714
0,0.0,1909.142857142857
0,0.0,1537.0
0,0.0,2890.0
1,1700.0,2537.0
2,3300.0,2347.6666666666665
3,4008.3333333333335,2245.0
4,3512.5,2281.5
0,0.0,2300.8
1,2700.0,2201.6666666666665
0,0.0,2286.0
0,0.0,2699.8
1,5000.0,2499.75
2,3350.0,2360.0
0,0.0,2201.0
0,0.0,2032.142857142857
0,0.0,2098.0
1,3825.0,2175.6666666666665
2,2975.0,2101.1428571428573
3,2748.3333333333335,2043.25
4,2561.25,2007.2222222222222
1,3000.0,2061.1111111111113
1,1525.0,2044.6666666666667
0,0.0,2201.6666666666665
0,0.0,1979.0000000000002
0,0.0,2136.5
0,0.0,1775.6666666666667
0,0.0,1671.0
0,0.0,1676.5
0,0.0,1738.0
0,0.0,2296.6666666666665
1,1700.0,2146.25
2,2300.0,2294.5
0,0.0,1754.6666666666667
1,4395.0,1765.75
1,2295.0,1969.25
2,2397.5,2169.75
2,2950.0,2124.0
2,2850.0,2248.2
3,3033.3333333333335,2334.8333333333335
0,0.0,2464.714285714286
1,2025.0,2695.8571428571427
1,1500.0,2591.714285714286
1,7575.0,3119.0
0,0.0,3232.75
0,0.0,3156.8
0,0.0,2981.8
1,3625.0,3079.2
2,2712.5,2892.6666666666665
3,2441.6666666666665,2917.5714285714284
0,0.0,2553.1666666666665
0,0.0,2545.714285714286
0,0.0,2444.5
0,0.0,2523.0
1,3100.0,2703.8888888888887
2,3850.0,3160.0
2,3200.0,3577.1
3,3816.6666666666665,3645.2727272727275
4,5050.0,3774.3333333333335
3,6792.0,3747.3076923076924
4,6025.25,4041.8571428571427
2,4875.0,4310.5
3,6755.0,4721.615384615385
0,0.0,5280.416666666667
1,2100.0,5088.384615384615
0,0.0,5422.5
1,5650.0,4425.333333333333
2,5625.0,4464.5
3,4348.333333333333,4282.8
4,4460.0,4388.833333333333
0,0.0,4197.8
0,0.0,3874.5
1,3820.0,3811.714285714286
0,0.0,3120.8
0,0.0,2695.6666666666665
1,1725.0,2930.3333333333335
0,0.0,4593.0
1,3900.0,4702.666666666667
0,0.0,4377.5
0,0.0,2918.5000000000005
1,7625.0,3012.3333333333335
2,7182.5,2343.0
0,0.0,2259.0
0,0.0,2916.0
1,3650.0,2561.5
0,0.0,2322.6666666666665
0,0.0,2739.75
1,2295.0,2533.6
2,2047.5,2354.0
2,2712.5,2323.285714285714
1,3325.0,2207.285714285714
2,4275.0,2515.125
0,0.0,2549.8888888888887
0,0.0,2453.5714285714284
0,0.0,2511.875
1,3250.0,2486.222222222222
1,3500.0,2875.5
1,8050.0,2985.125
2,7750.0,2998.8888888888887
3,6466.666666666667,3271.6666666666665
3,4516.666666666667,3251.6
4,4087.5,3184.090909090909
5,3950.0,3068.090909090909
0,0.0,3354.3333333333335
0,0.0,2213.0
1,2508.0,1822.0
0,0.0,2023.3333333333333
0,0.0,1974.25
0,0.0,2169.0
1,3300.0,1896.0
0,0.0,1741.5
0,0.0,2110.0
0,0.0,2025.0
0,0.0,1713.6
0,0.0,1888.8333333333333
0,0.0,2025.8333333333333
1,5525.0,2042.7142857142858
2,4312.5,2095.625
0,0.0,2040.2857142857142
1,2500.0,2254.875
0,0.0,2555.1666666666665
0,0.0,2680.1428571428573
0,0.0,2796.8333333333335
0,0.0,2603.25
0,0.0,3068.5
0,0.0,2817.8
1,1500.0,2944.5
2,3650.0,2916.8571428571427
2,3950.0,3006.875
3,4641.666666666667,2999.25
2,4262.5,3010.222222222222
3,3583.3333333333335,2855.8
